id,original_title,overview,genres,keywords,cast,production_companies,release_date,vote_average,vote_count,runtime,original_language,popularity,director,combined_features
289180,H.,h modern interpretation classic greek tragedy woman name helen live mirror life town troy ny helen s life husband roy take care small extremely lifelike baby doll call reborn doll care live baby second helen s successful art career partner alex month pregnant night fall sky explode town aftermath event bizarre unexplainable thing begin happen people town miss helen s husband unnatural cloud formation begin appear sky helen find life spin control,Thriller Drama ScienceFiction,womandirector,RobinBartlett RebeccaDayan WillJanowitz,,2014-08-28,6.5,4,93.0,en,1.045623,RaniaAttieh,h modern interpretation classic greek tragedy woman name helen live mirror life town troy ny helen s life husband roy take care small extremely lifelike baby doll call reborn doll care live baby second helen s successful art career partner alex month pregnant night fall sky explode town aftermath event bizarre unexplainable thing begin happen people town miss helen s husband unnatural cloud formation begin appear sky helen find life spin control Thriller Drama ScienceFiction womandirector RobinBartlett RebeccaDayan WillJanowitz RaniaAttieh 
288927,Archaeology of a Woman,woman s dementia uncover secret year old crime daughter struggle deal fallout,Drama,womandirector,SallyKirkland VictoriaClark JamesMurtaugh,,2014-09-12,0.0,0,94.0,en,0.254659,SharonGreytak,woman s dementia uncover secret year old crime daughter struggle deal fallout Drama womandirector SallyKirkland VictoriaClark JamesMurtaugh SharonGreytak 
21334,بچه‌های آسمان,zohre s shoe go old brother ali lose poor shoe zohre come idea share pair shoe ali s school await,Drama Comedy Family,brothersisterrelationship class footrace,MohammadAmirNaji AmirFarrokhHashemian BahareSeddiqi,TheInstitutefortheIntellectualDevelopmentofChildren&YoungAdults,1997-08-01,7.8,112,89.0,fa,7.072118,MajidMajidi,zohre s shoe go old brother ali lose poor shoe zohre come idea share pair shoe ali s school await Drama Comedy Family brothersisterrelationship class footrace MohammadAmirNaji AmirFarrokhHashemian BahareSeddiqi MajidMajidi TheInstitutefortheIntellectualDevelopmentofChildren&YoungAdults
79120,Weekend,drunken house party straight mate russell head gay club closing time pick glen s expect night stand special,Drama Romance,gay greatbritain one-nightstand independentfilm gayrelationship,TomCullen ChrisNew JonathanRace,EMMedia TheBureau GlendalePictureCompany SynchronicityFilms,2011-09-22,7.4,163,96.0,en,1.041254,AndrewHaigh,drunken house party straight mate russell head gay club closing time pick glen s expect night stand special Drama Romance gay greatbritain one-nightstand independentfilm gayrelationship TomCullen ChrisNew JonathanRace AndrewHaigh EMMedia TheBureau GlendalePictureCompany SynchronicityFilms
27995,She's Gotta Have It,story nola darling s simultaneous sexual relationship different man tell partner friend man want commit solely nola resist own single partner,Comedy Romance,independentfilm lesbian,TracyCamillaJohns TommyRedmondHicks JohnCanadaTerrell,40Acres&AMuleFilmworks,1986-08-08,6.1,25,84.0,en,6.722213,SpikeLee,story nola darling s simultaneous sexual relationship different man tell partner friend man want commit solely nola resist own single partner Comedy Romance independentfilm lesbian TracyCamillaJohns TommyRedmondHicks JohnCanadaTerrell SpikeLee 40Acres&AMuleFilmworks
253290,Butterfly Girl,abbie come age honky tonk defy life threaten disease longing identity willing sacrifice independence,Documentary,womandirector,,,2014-03-10,0.0,0,77.0,en,0.015189,CaryBell,abbie come age honky tonk defy life threaten disease longing identity willing sacrifice independence Documentary womandirector  CaryBell 
344466,Lumea e a mea,larisa live city sea s small city gossip news spread fast s city image influence manelele money power matter larisa want doesn t fight larisa believe know deserve well convince s worth take fulfill dream courage recklessness love,Drama,,AnaMariaGuran IuliaCiochina OanaRusu,,2015-06-05,0.0,0,104.0,ro,0.327622,NicolaeConstantinTanase,larisa live city sea s small city gossip news spread fast s city image influence manelele money power matter larisa want doesn t fight larisa believe know deserve well convince s worth take fulfill dream courage recklessness love Drama  AnaMariaGuran IuliaCiochina OanaRusu NicolaeConstantinTanase 
55420,Another Earth,night discovery duplicate earth solar system ambitious young student accomplished composer cross path tragic accident,Drama ScienceFiction,earth tragedy janitor planet duplicate cosmology ego solarsystem,WilliamMapother BritMarling Matthew-LeeErlbach,ArtistsPublicDomain,2011-07-22,6.8,527,92.0,en,25.402697,MikeCahill,night discovery duplicate earth solar system ambitious young student accomplished composer cross path tragic accident Drama ScienceFiction earth tragedy janitor planet duplicate cosmology ego solarsystem WilliamMapother BritMarling Matthew-LeeErlbach MikeCahill ArtistsPublicDomain
5822,Sweet Sweetback's Baadasssss Song,save black panther racist cop black male prostitute go run man help ghetto community disillusioned hell angel,Action Drama Romance,mexico blackpeople pimp antihero blackpanthers blackpanther blaxploitation unsimulatedsex losangeles,SimonChuckster MelvinVanPeebles HubertScales,Yeah,1971-04-23,4.6,18,97.0,en,0.132878,MelvinVanPeebles,save black panther racist cop black male prostitute go run man help ghetto community disillusioned hell angel Action Drama Romance mexico blackpeople pimp antihero blackpanthers blackpanther blaxploitation unsimulatedsex losangeles SimonChuckster MelvinVanPeebles HubertScales MelvinVanPeebles Yeah
408429,Perfect Cowboy,gay father straight country western singer live rural community play music jimmy poole get prison kick step son mark family s band,Drama,,KenRoht JeffreyWatkins WilliamNicol,,2014-07-13,5.0,1,109.0,en,0.050978,KenRoht,gay father straight country western singer live rural community play music jimmy poole get prison kick step son mark family s band Drama  KenRoht JeffreyWatkins WilliamNicol KenRoht 
39141,Tadpole,beautiful sophisticated woman oscar grubman sensitive compassionate speak french fluently passionate voltaire think feature tell woman hand train home chauncey academy thanksgiving weekend oscar confide good friend plan vacation win heart true love major problem oscar s true love stepmother eve oscar certain well mate eve work obsess father fail win eve s heart consequently deject oscar s path true love cross diane eve s good friend night wear eve s borrow perfumed scarf offer temporary comfort unconventional tryst diane oscar fill void life oscar diane somewhat distraction continued pursuit eve lead unexpected resolution,Comedy Drama Romance,independentfilm,AaronStanford KateMara BebeNeuwirth,IFCProductions InDigEnt(IndependentDigitalEntertainment) Miramax DollyHallProductions,2002-11-01,5.5,19,78.0,en,8.570328,GaryWinick,beautiful sophisticated woman oscar grubman sensitive compassionate speak french fluently passionate voltaire think feature tell woman hand train home chauncey academy thanksgiving weekend oscar confide good friend plan vacation win heart true love major problem oscar s true love stepmother eve oscar certain well mate eve work obsess father fail win eve s heart consequently deject oscar s path true love cross diane eve s good friend night wear eve s borrow perfumed scarf offer temporary comfort unconventional tryst diane oscar fill void life oscar diane somewhat distraction continued pursuit eve lead unexpected resolution Comedy Drama Romance independentfilm AaronStanford KateMara BebeNeuwirth GaryWinick IFCProductions InDigEnt(IndependentDigitalEntertainment) Miramax DollyHallProductions
5723,Once,vacuum repairman moonlight street musician hope big break day czech immigrant earn living selling flower approach news aspire singer songwriter pair decide collaborate song compose reflect story blossoming love,Drama Music Romance,rockandroll pop irland musicstyle loveofone'slife fascination musiclover song lovers dublin tomakemusic music musicinstrument tenderness pianist lovesickness musicband,GlenHansard MarkétaIrglová HughWalsh,SummitEntertainment SamsonFilms RTE,2007-03-23,7.3,453,85.0,en,19.052179,JohnCarney,vacuum repairman moonlight street musician hope big break day czech immigrant earn living selling flower approach news aspire singer songwriter pair decide collaborate song compose reflect story blossoming love Drama Music Romance rockandroll pop irland musicstyle loveofone'slife fascination musiclover song lovers dublin tomakemusic music musicinstrument tenderness pianist lovesickness musicband GlenHansard MarkétaIrglová HughWalsh JohnCarney SummitEntertainment SamsonFilms RTE
28666,The Woman Chaser,s car salesman patrick warburton want low budget film trucker accidentally run child,Drama,charleswilleford usedcarsalesman,PatrickWarburton EugeneRoche RonMorgan,,1999-10-08,4.9,4,90.0,en,0.619979,RobinsonDevor,s car salesman patrick warburton want low budget film trucker accidentally run child Drama charleswilleford usedcarsalesman PatrickWarburton EugeneRoche RonMorgan RobinsonDevor 
30979,The Horse Boy,filmmaker michel orion scott capture magical journey little know world documentary chronicle rupert isaacson kristin neff s personal odyssey sense child s autism find healing unlikeliest place,Documentary,autism independentfilm,SimonBaron-Cohen TempleGrandin RoyRichardGrinker,,2009-11-25,5.5,2,93.0,en,0.465404,MichelO.Scott,filmmaker michel orion scott capture magical journey little know world documentary chronicle rupert isaacson kristin neff s personal odyssey sense child s autism find healing unlikeliest place Documentary autism independentfilm SimonBaron-Cohen TempleGrandin RoyRichardGrinker MichelO.Scott 
50497,When the Lights Went Out,yorkshire maynard family move dream house s dream quickly descend panic stricken nightmare family discover horrifying truth truth history book house occupy violent poltergeist document poltergeist tear bed sleep drag helplessly darkness,Thriller Drama Horror,newspaper exorcism poltergeist priest haunting reporter spirit britain fatherdaughterrelationship seance catholicpriest coalshed,KateAshfield JoHartley MartinCompston,KintopPictures,2012-01-31,5.8,49,86.0,en,2.805351,PatHolden,yorkshire maynard family move dream house s dream quickly descend panic stricken nightmare family discover horrifying truth truth history book house occupy violent poltergeist document poltergeist tear bed sleep drag helplessly darkness Thriller Drama Horror newspaper exorcism poltergeist priest haunting reporter spirit britain fatherdaughterrelationship seance catholicpriest coalshed KateAshfield JoHartley MartinCompston PatHolden KintopPictures
